Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365),,
09-Sep-21,BEDMUTHA,37.9,37.35,0.0146,0.0347,0.0346,0.661,3.46,66.1
09-Sep-21,BEL,197.05,197.1,-0.0003,0.0254,0.0253,0.4834,2.53,48.34
09-Sep-21,BEML,1330.8,1341.3,-0.0079,0.0277,0.0276,0.5273,2.76,52.73
09-Sep-21,BEPL,179.45,179,0.0025,0.0351,0.035,0.6687,3.5,66.87
09-Sep-21,BERGEPAINT,836.5,831.2,0.0064,0.0173,0.0172,0.3286,1.72,32.86
09-Sep-21,BESTAGRO,818.1,818.8,-0.0009,0.03,0.0299,0.5712,2.99,57.12
09-Sep-21,BFINVEST,365,360.9,0.0113,0.0333,0.0333,0.6362,3.33,63.62
09-Sep-21,BFUTILITIE,418,419.1,-0.0026,0.0354,0.0353,0.6744,3.53,67.44
09-Sep-21,BGRENERGY,58.45,58.05,0.0069,0.0402,0.0401,0.7661,4.01,76.61
09-Sep-21,BHAGERIA,245.85,247.8,-0.0079,0.0307,0.0306,0.5846,3.06,58.46
09-Sep-21,BHAGYANGR,50.7,51.05,-0.0069,0.0403,0.0402,0.768,4.02,76.8
09-Sep-21,BHAGYAPROP,29.55,29.6,-0.0017,0.029,0.0289,0.5521,2.89,55.21
09-Sep-21,BHAIRAV,10,10,0,0,0,0,0,0
09-Sep-21,BHANDARI,2.8,2.8,0,0.0412,0.0411,0.7852,4.11,78.52
09-Sep-21,BHARATFORG,773.85,772.4,0.0019,0.0263,0.0262,0.5006,2.62,50.06
09-Sep-21,BHARATGEAR,153,148.6,0.0292,0.0381,0.038,0.726,3.8,72.6
09-Sep-21,BHARATRAS,12808.35,12729.2,0.0062,0.0281,0.0281,0.5368,2.81,53.68
09-Sep-21,BHARATWIRE,63.05,64.8,-0.0274,0.0345,0.0345,0.6591,3.45,65.91
09-Sep-21,BHARTIARTL,686.15,667.85,0.027,0.0212,0.0213,0.4069,2.13,40.69
09-Sep-21,BHEL,55.65,55.7,-0.0009,0.0339,0.0338,0.6457,3.38,64.57
09-Sep-21,BIGBLOC,105.25,104.15,0.0105,0.0345,0.0345,0.6591,3.45,65.91
09-Sep-21,BIL,211.95,210.2,0.0083,0.0312,0.0311,0.5942,3.11,59.42
09-Sep-21,BINDALAGRO,22.6,22.95,-0.0154,0.0403,0.0402,0.768,4.02,76.8
09-Sep-21,BIOCON,352.75,355.45,-0.0076,0.0247,0.0246,0.47,2.46,47
09-Sep-21,BIOFILCHEM,63.3,63.05,0.004,0.0457,0.0456,0.8712,4.56,87.12
09-Sep-21,BIRET,271.41,266.71,0.0175,0.0087,0.0087,0.1662,0.87,16.62
09-Sep-21,BIRLACABLE,85.3,85.4,-0.0012,0.0371,0.037,0.7069,3.7,70.69
09-Sep-21,BIRLACORPN,1301.5,1305.35,-0.003,0.0282,0.0281,0.5368,2.81,53.68
09-Sep-21,BIRLAMONEY,61.8,61.95,-0.0024,0.0376,0.0375,0.7164,3.75,71.64
09-Sep-21,BIRLATYRE,24.85,24.8,0.002,0.0348,0.0347,0.6629,3.47,66.29
09-Sep-21,BIUL,58,58,0,0,0,0,0,0
09-Sep-21,BKMINDST,1.35,1.35,0,0.0438,0.0437,0.8349,4.37,83.49
09-Sep-21,BLBLIMITED,9.55,9.1,0.0483,0.0411,0.0411,0.7852,4.11,78.52
09-Sep-21,BLISSGVS,111.55,110.6,0.0086,0.0327,0.0326,0.6228,3.26,62.28
09-Sep-21,BLKASHYAP,25.1,25.15,-0.002,0.0384,0.0384,0.7336,3.84,73.36
09-Sep-21,BLS,245,237,0.0332,0.0399,0.0399,0.7623,3.99,76.23
09-Sep-21,BLUEDART,6422.9,6380,0.0067,0.0229,0.0229,0.4375,2.29,43.75
09-Sep-21,BLUESTARCO,832.4,837.35,-0.0059,0.0187,0.0187,0.3573,1.87,35.73
09-Sep-21,BODALCHEM,110.5,111.4,-0.0081,0.0314,0.0314,0.5999,3.14,59.99
09-Sep-21,BOMDYEING,97.45,98.55,-0.0112,0.0326,0.0326,0.6228,3.26,62.28
09-Sep-21,BOROLTD,202.05,200.7,0.0067,0.0254,0.0253,0.4834,2.53,48.34
09-Sep-21,BORORENEW,308.45,293.55,0.0495,0.0368,0.0368,0.7031,3.68,70.31
09-Sep-21,BOSCHLTD,14329.1,14272.5,0.004,0.0208,0.0207,0.3955,2.07,39.55
09-Sep-21,BPCL,491.15,489.55,0.0033,0.022,0.0219,0.4184,2.19,41.84
09-Sep-21,BPL,60.75,57.9,0.048,0.0392,0.0392,0.7489,3.92,74.89
09-Sep-21,BRFL,6.95,7,-0.0072,0.0391,0.039,0.7451,3.9,74.51
09-Sep-21,BRIGADE,398.25,401.6,-0.0084,0.0276,0.0275,0.5254,2.75,52.54
09-Sep-21,BRISK,31,31,0,0,0,0,0,0
09-Sep-21,BRITANNIA,4070.8,4061.4,0.0023,0.0167,0.0167,0.3191,1.67,31.91
09-Sep-21,BRNL,30.4,30.4,0,0.0275,0.0275,0.5254,2.75,52.54
09-Sep-21,BROOKS,144.25,131.15,0.0952,0.0373,0.0378,0.7222,3.78,72.22
09-Sep-21,BSE,1241.6,1189.2,0.0431,0.0274,0.0275,0.5254,2.75,52.54
09-Sep-21,BSHSL,296.05,299.9,-0.0129,0.0252,0.0251,0.4795,2.51,47.95
09-Sep-21,BSL,66.8,68.95,-0.0317,0.037,0.037,0.7069,3.7,70.69
09-Sep-21,BSLGOLDETF,4292.35,4294.55,-0.0005,0.0099,0.0098,0.1872,0.98,18.72
09-Sep-21,BSLNIFTY,192.49,192.42,0.0004,0.0143,0.0143,0.2732,1.43,27.32
09-Sep-21,BSOFT,403.65,399.7,0.0098,0.0296,0.0295,0.5636,2.95,56.36
09-Sep-21,BUCKINGHAM,10,10,0,0,0,0,0,0
09-Sep-21,BURGERKING,160,158.25,0.011,0.0258,0.0258,0.4929,2.58,49.29
09-Sep-21,BURNPUR,3.4,3.5,-0.029,0.0381,0.0381,0.7279,3.81,72.79
09-Sep-21,BUTTERFLY,832.2,842.9,-0.0128,0.0353,0.0352,0.6725,3.52,67.25
09-Sep-21,BVCL,24.6,23.7,0.0373,0.0344,0.0345,0.6591,3.45,65.91
09-Sep-21,BYKE,27.45,27,0.0165,0.0383,0.0382,0.7298,3.82,72.98
09-Sep-21,CADILAHC,558.1,555.35,0.0049,0.0201,0.0201,0.384,2.01,38.4
09-Sep-21,CAMLINFINE,168.6,171.7,-0.0182,0.0316,0.0316,0.6037,3.16,60.37
09-Sep-21,CAMS,3688.1,3703.85,-0.0043,0.022,0.0219,0.4184,2.19,41.84
09-Sep-21,CANBK,157.5,157.75,-0.0016,0.0289,0.0289,0.5521,2.89,55.21
09-Sep-21,CANDC,3.45,3.4,0.0146,0.0546,0.0544,1.0393,5.44,103.93
09-Sep-21,CANFINHOME,624.75,639.9,-0.024,0.0252,0.0252,0.4814,2.52,48.14
09-Sep-21,CANTABIL,412.05,411.35,0.0017,0.0269,0.0268,0.512,2.68,51.2
09-Sep-21,CAPACITE,160.75,158.3,0.0154,0.0363,0.0362,0.6916,3.62,69.16
09-Sep-21,CAPFIN,10,10,0,0,0,0,0,0
09-Sep-21,CAPLIPOINT,933.3,839.95,0.1054,0.0339,0.0346,0.661,3.46,66.1
09-Sep-21,CAPTRUST,91.7,92.2,-0.0054,0.0489,0.0488,0.9323,4.88,93.23
09-Sep-21,CARBORUNIV,913.8,840.05,0.0842,0.0244,0.0251,0.4795,2.51,47.95
09-Sep-21,CAREERP,165.2,160.85,0.0267,0.0322,0.0322,0.6152,3.22,61.52
09-Sep-21,CARERATING,730.65,708.45,0.0309,0.0277,0.0277,0.5292,2.77,52.92
09-Sep-21,CARTRADE,1490.55,1476.1,0.0097,0.0067,0.0067,0.128,0.67,12.8
09-Sep-21,CASTLE,25.35,25.35,0,0,0,0,0,0
09-Sep-21,CASTROLIND,137.65,135.75,0.0139,0.0191,0.0191,0.3649,1.91,36.49
09-Sep-21,CCHHL,6.3,6.35,-0.0079,0.0356,0.0355,0.6782,3.55,67.82
09-Sep-21,CCL,402.55,405.7,-0.0078,0.0267,0.0266,0.5082,2.66,50.82
09-Sep-21,CDSL,1321.45,1258.55,0.0488,0.0278,0.0279,0.533,2.79,53.3
09-Sep-21,CEATLTD,1305.05,1297.85,0.0055,0.0206,0.0206,0.3936,2.06,39.36
09-Sep-21,CEBBCO,36.15,35.25,0.0252,0.0382,0.0382,0.7298,3.82,72.98
09-Sep-21,CELEBRITY,9.05,9.1,-0.0055,0.0371,0.037,0.7069,3.7,70.69
09-Sep-21,CENTENKA,439,445.6,-0.0149,0.029,0.0289,0.5521,2.89,55.21
09-Sep-21,CENTEXT,9.6,9.45,0.0157,0.0518,0.0517,0.9877,5.17,98.77
09-Sep-21,CENTRAL,73.2,73.2,0,0,0,0,0,0
09-Sep-21,CENTRALBK,20.65,20.45,0.0097,0.0368,0.0368,0.7031,3.68,70.31
09-Sep-21,CENTRUM,34.9,34.25,0.0188,0.0355,0.0354,0.6763,3.54,67.63
09-Sep-21,CENTUM,465.8,464.9,0.0019,0.0328,0.0328,0.6266,3.28,62.66
09-Sep-21,CENTURYPLY,411.2,419.7,-0.0205,0.0258,0.0258,0.4929,2.58,49.29
09-Sep-21,CENTURYTEX,854.9,869.7,-0.0172,0.0304,0.0304,0.5808,3.04,58.08
09-Sep-21,CERA,4357.6,4408.25,-0.0116,0.0213,0.0213,0.4069,2.13,40.69
09-Sep-21,CEREBRAINT,58.15,58.55,-0.0069,0.0307,0.0307,0.5865,3.07,58.65
09-Sep-21,CESC,828.75,829.9,-0.0014,0.0206,0.0205,0.3917,2.05,39.17
09-Sep-21,CGCL,509.2,512.45,-0.0064,0.0254,0.0254,0.4853,2.54,48.53
09-Sep-21,CGPOWER,90.75,91.75,-0.011,0.0339,0.0338,0.6457,3.38,64.57
09-Sep-21,CHALET,186.1,175.3,0.0598,0.0258,0.0261,0.4986,2.61,49.86
09-Sep-21,CHAMBLFERT,305.85,312.9,-0.0228,0.0242,0.0242,0.4623,2.42,46.23
09-Sep-21,CHAMPION,10,10,0,0,0,0,0,0
09-Sep-21,CHEMBOND,222.15,219.8,0.0106,0.0303,0.0302,0.577,3.02,57.7
09-Sep-21,CHEMCON,457,450.25,0.0149,0.0219,0.0219,0.4184,2.19,41.84
09-Sep-21,CHEMFAB,151.05,156.9,-0.038,0.03,0.03,0.5731,3,57.31
09-Sep-21,CHEMPLASTS,576.95,578.55,-0.0028,0.0058,0.0058,0.1108,0.58,11.08
09-Sep-21,CHENNPETRO,110.7,111.45,-0.0068,0.0318,0.0317,0.6056,3.17,60.56
09-Sep-21,CHITRAKUT,30.4,30.4,0,0,0,0,0,0
09-Sep-21,CHOLAFIN,568.25,577.1,-0.0155,0.0326,0.0326,0.6228,3.26,62.28
09-Sep-21,CHOLAHLDNG,665.8,662.15,0.0055,0.0216,0.0215,0.4108,2.15,41.08
09-Sep-21,CIGNITITEC,574.4,571.3,0.0054,0.0292,0.0291,0.556,2.91,55.6
09-Sep-21,CINELINE,101.3,102.55,-0.0123,0.0431,0.043,0.8215,4.3,82.15
09-Sep-21,CINEVISTA,14.05,13.55,0.0362,0.0395,0.0394,0.7527,3.94,75.27
09-Sep-21,CIPLA,949.3,951.8,-0.0026,0.0184,0.0184,0.3515,1.84,35.15
09-Sep-21,CITYGOLD,10,10,0,0,0,0,0,0
09-Sep-21,CLEAN,1656.85,1613.7,0.0264,0.0119,0.012,0.2293,1.2,22.93
09-Sep-21,CLEDUCATE,144.5,143.95,0.0038,0.0362,0.0362,0.6916,3.62,69.16
09-Sep-21,CLNINDIA,567.1,558.65,0.015,0.0279,0.0278,0.5311,2.78,53.11
09-Sep-21,CLSEL,118.05,120.15,-0.0176,0.0203,0.0203,0.3878,2.03,38.78
09-Sep-21,CMICABLES,46.6,45.4,0.0261,0.0383,0.0382,0.7298,3.82,72.98
09-Sep-21,COALINDIA,148.65,149.15,-0.0034,0.02,0.02,0.3821,2,38.21
09-Sep-21,COCHINSHIP,368.6,371.35,-0.0074,0.0203,0.0203,0.3878,2.03,38.78
09-Sep-21,COFFEEDAY,27.8,27.65,0.0054,0.0466,0.0465,0.8884,4.65,88.84
09-Sep-21,COFORGE,5114.9,5136.1,-0.0041,0.0299,0.0298,0.5693,2.98,56.93
09-Sep-21,COLPAL,1735.45,1705.8,0.0172,0.0154,0.0154,0.2942,1.54,29.42
09-Sep-21,COMPINFO,25.5,25.7,-0.0078,0.0425,0.0424,0.8101,4.24,81.01
09-Sep-21,COMPUSOFT,13.6,13.4,0.0148,0.0373,0.0373,0.7126,3.73,71.26
09-Sep-21,CONCOR,742.95,735.85,0.0096,0.0246,0.0245,0.4681,2.45,46.81
09-Sep-21,CONFIPET,74.65,71.1,0.0487,0.038,0.0381,0.7279,3.81,72.79
09-Sep-21,CONSOFINVT,150.55,143.6,0.0473,0.0395,0.0396,0.7566,3.96,75.66
09-Sep-21,CONTROLPR,338.3,336.85,0.0043,0.0427,0.0426,0.8139,4.26,81.39
09-Sep-21,CORALFINAC,38.75,38.5,0.0065,0.0429,0.0428,0.8177,4.28,81.77
09-Sep-21,CORDSCABLE,54.85,55.85,-0.0181,0.0344,0.0343,0.6553,3.43,65.53
09-Sep-21,COROMANDEL,814.4,789.05,0.0316,0.02,0.02,0.3821,2,38.21
09-Sep-21,COSMOFILMS,1303.95,1316.3,-0.0094,0.032,0.0319,0.6094,3.19,60.94
09-Sep-21,COUNCODOS,2.9,2.9,0,0.0468,0.0467,0.8922,4.67,89.22
09-Sep-21,COX&KINGS,1.6,1.55,0.0317,0.0376,0.0376,0.7183,3.76,71.83
09-Sep-21,CPSEETF,26.6,26.38,0.0083,0.0152,0.0151,0.2885,1.51,28.85
09-Sep-21,CRAFTSMAN,1978.65,1977.45,0.0006,0.0151,0.0151,0.2885,1.51,28.85
09-Sep-21,CREATIVE,233.95,223.65,0.045,0.0353,0.0353,0.6744,3.53,67.44
09-Sep-21,CREATIVEYE,3,2.85,0.0513,0.0552,0.0552,1.0546,5.52,105.46
09-Sep-21,CREDITACC,689.95,697.95,-0.0115,0.0277,0.0276,0.5273,2.76,52.73
09-Sep-21,CREMICA,19.2,19.2,0,0,0,0,0,0
09-Sep-21,CREST,122.3,122,0.0025,0.0346,0.0345,0.6591,3.45,65.91
09-Sep-21,CRISIL,2821.3,2795.25,0.0093,0.023,0.0229,0.4375,2.29,43.75
09-Sep-21,CROMPTON,492.2,485.85,0.013,0.0211,0.0211,0.4031,2.11,40.31
09-Sep-21,CSBBANK,299.05,299.65,-0.002,0.0257,0.0257,0.491,2.57,49.1
09-Sep-21,CTE,52.6,50.4,0.0427,0.0413,0.0413,0.789,4.13,78.9
09-Sep-21,CUB,155.4,155.35,0.0003,0.0226,0.0226,0.4318,2.26,43.18
09-Sep-21,CUBEXTUB,22.1,23,-0.0399,0.0409,0.0409,0.7814,4.09,78.14
09-Sep-21,CUMMINSIND,1044,1041.55,0.0023,0.0213,0.0212,0.405,2.12,40.5
09-Sep-21,CUPID,229.5,227.65,0.0081,0.0287,0.0287,0.5483,2.87,54.83
09-Sep-21,CYBERMEDIA,9.85,9.9,-0.0051,0.037,0.0369,0.705,3.69,70.5
09-Sep-21,CYBERTECH,169.3,168.9,0.0024,0.0434,0.0433,0.8272,4.33,82.72
09-Sep-21,CYIENT,1016.7,1030.15,-0.0131,0.0265,0.0265,0.5063,2.65,50.63
09-Sep-21,DAAWAT,65.95,66.25,-0.0045,0.0311,0.031,0.5923,3.1,59.23
09-Sep-21,DABUR,638.3,640.65,-0.0037,0.0136,0.0136,0.2598,1.36,25.98
09-Sep-21,DALBHARAT,2332.7,2297,0.0154,0.0246,0.0246,0.47,2.46,47
09-Sep-21,DALMIAREF,10,10,0,0,0,0,0,0
09-Sep-21,DALMIASUG,412.3,417.65,-0.0129,0.0383,0.0383,0.7317,3.83,73.17
09-Sep-21,DAMODARIND,44.05,43.65,0.0091,0.0391,0.039,0.7451,3.9,74.51
09-Sep-21,DANGEE,197.8,195,0.0143,0.0202,0.0202,0.3859,2.02,38.59
09-Sep-21,DATAMATICS,316.35,321.85,-0.0172,0.0419,0.0418,0.7986,4.18,79.86
09-Sep-21,DBCORP,90.15,89.15,0.0112,0.027,0.027,0.5158,2.7,51.58
09-Sep-21,DBL,511.7,514.7,-0.0058,0.0269,0.0269,0.5139,2.69,51.39
09-Sep-21,DBREALTY,26.9,26.15,0.0283,0.0411,0.041,0.7833,4.1,78.33
09-Sep-21,DBSTOCKBRO,20.3,19.95,0.0174,0.0492,0.0491,0.9381,4.91,93.81
09-Sep-21,DCAL,200.5,193.4,0.0361,0.0378,0.0378,0.7222,3.78,72.22
09-Sep-21,DCBBANK,93.9,94.7,-0.0085,0.0257,0.0256,0.4891,2.56,48.91
09-Sep-21,DCM,48,47.85,0.0031,0.0347,0.0346,0.661,3.46,66.1
09-Sep-21,DCMFINSERV,2.35,2.25,0.0435,0.0694,0.0693,1.324,6.93,132.4
09-Sep-21,DCMNVL,215.65,215.8,-0.0007,0.034,0.0339,0.6477,3.39,64.77
09-Sep-21,DCMSHRIRAM,949.3,921.45,0.0298,0.0324,0.0324,0.619,3.24,61.9
09-Sep-21,DCW,36.1,35.7,0.0111,0.0374,0.0373,0.7126,3.73,71.26
09-Sep-21,DDVENTURES,10,10,0,0,0,0,0,0
09-Sep-21,DECCANCE,728.8,733.75,-0.0068,0.0278,0.0277,0.5292,2.77,52.92
09-Sep-21,DEEPAKFERT,420.2,420.25,-0.0001,0.034,0.0339,0.6477,3.39,64.77
09-Sep-21,DEEPAKNTR,2360.65,2360.45,0.0001,0.0278,0.0277,0.5292,2.77,52.92
09-Sep-21,DEEPENR,40.85,40.2,0.016,0.0361,0.036,0.6878,3.6,68.78
09-Sep-21,DEEPINDS,131.6,133.35,-0.0132,0.0277,0.0277,0.5292,2.77,52.92
09-Sep-21,DEEPJYOTI,20.8,20.8,0,0,0,0,0,0
09-Sep-21,DELHISAFE,48.8,48.8,0,0,0,0,0,0
09-Sep-21,DELPHIFX,700.3,697.45,0.0041,0.0391,0.039,0.7451,3.9,74.51
09-Sep-21,DELTACORP,222.4,222.55,-0.0007,0.0311,0.0311,0.5942,3.11,59.42
09-Sep-21,DELTAMAGNT,54.2,53.95,0.0046,0.0361,0.036,0.6878,3.6,68.78
09-Sep-21,DEN,49.25,48.75,0.0102,0.0319,0.0318,0.6075,3.18,60.75
09-Sep-21,DENIMDL,1.1,1.1,0,0,0,0,0,0
09-Sep-21,DENORA,336.2,340.05,-0.0114,0.0379,0.0378,0.7222,3.78,72.22
09-Sep-21,DEVRUPTRAD,10,10,0,0,0,0,0,0
09-Sep-21,DEVYANI,120.35,121,-0.0054,0.0078,0.0078,0.149,0.78,14.9
09-Sep-21,DFMFOODS,338.05,337.65,0.0012,0.0286,0.0286,0.5464,2.86,54.64
09-Sep-21,DGCONTENT,11.35,11.35,0,0.0468,0.0467,0.8922,4.67,89.22
09-Sep-21,DHAMPURSUG,300.9,300.25,0.0022,0.035,0.0349,0.6668,3.49,66.68
09-Sep-21,DHANBANK,15.9,15.9,0,0.0328,0.0327,0.6247,3.27,62.47
09-Sep-21,DHANI,198,199.25,-0.0063,0.0397,0.0396,0.7566,3.96,75.66
09-Sep-21,DHANUKA,821.95,819.95,0.0024,0.0218,0.0218,0.4165,2.18,41.65
09-Sep-21,DHARSUGAR,18.8,19.95,-0.0594,0.0429,0.043,0.8215,4.3,82.15
09-Sep-21,DHAVAL,10,10,0,0,0,0,0,0
09-Sep-21,DHUNINV,630.4,636.95,-0.0103,0.0389,0.0388,0.7413,3.88,74.13
09-Sep-21,DIAMONDYD,652.45,658.35,-0.009,0.0231,0.023,0.4394,2.3,43.94
09-Sep-21,DIAPOWER,1.05,1.05,0,0.0796,0.0794,1.5169,7.94,151.69
09-Sep-21,DICIND,471.95,470.55,0.003,0.0225,0.0224,0.428,2.24,42.8
09-Sep-21,DIGISPICE,55.4,52.6,0.0519,0.0419,0.042,0.8024,4.2,80.24
09-Sep-21,DISHTV,17.9,14.95,0.1801,0.0434,0.0451,0.8616,4.51,86.16
09-Sep-21,DISTINPROP,26.85,26.85,0,0,0,0,0,0
09-Sep-21,DIVISLAB,5054.9,5085.05,-0.0059,0.0176,0.0176,0.3362,1.76,33.62
09-Sep-21,DIXON,4317.25,4310.4,0.0016,0.0253,0.0253,0.4834,2.53,48.34
09-Sep-21,DLF,332.95,334.7,-0.0052,0.029,0.0289,0.5521,2.89,55.21
09-Sep-21,DLINKINDIA,137.25,141.15,-0.028,0.0335,0.0335,0.64,3.35,64
09-Sep-21,DMART,3950.65,3932.95,0.0045,0.0197,0.0197,0.3764,1.97,37.64
09-Sep-21,DNAMEDIA,2.15,2.15,0,0.0684,0.0682,1.303,6.82,130.3
09-Sep-21,DODLA,543.8,542.4,0.0026,0.0085,0.0085,0.1624,0.85,16.24
09-Sep-21,DOLAT,94.8,96,-0.0126,0.0362,0.0361,0.6897,3.61,68.97
09-Sep-21,DOLLAR,384.85,393.55,-0.0224,0.0299,0.0299,0.5712,2.99,57.12
09-Sep-21,DONEAR,59,58.6,0.0068,0.0344,0.0343,0.6553,3.43,65.53
09-Sep-21,DPABHUSHAN,201.6,198.1,0.0175,0.0286,0.0286,0.5464,2.86,54.64
09-Sep-21,DPSCLTD,15.25,15.35,-0.0065,0.0384,0.0384,0.7336,3.84,73.36
09-Sep-21,DPWIRES,222.45,217.6,0.022,0.0435,0.0434,0.8292,4.34,82.92
09-Sep-21,DRCSYSTEMS,275.3,272.25,0.0111,0.0241,0.024,0.4585,2.4,45.85
09-Sep-21,DREDGECORP,362.45,362.7,-0.0007,0.0306,0.0305,0.5827,3.05,58.27
09-Sep-21,DRFRESH,45.75,45.75,0,0,0,0,0,0
09-Sep-21,DRMIND,10,10,0,0,0,0,0,0
09-Sep-21,DRREDDY,4912.15,4911.25,0.0002,0.0181,0.0181,0.3458,1.81,34.58
09-Sep-21,DSSL,123.6,123.65,-0.0004,0.0457,0.0456,0.8712,4.56,87.12
09-Sep-21,DTIL,280.1,280.2,-0.0004,0.0357,0.0356,0.6801,3.56,68.01
09-Sep-21,DTLINDIA,75.75,75.75,0,0,0,0,0,0
09-Sep-21,DUCON,10.95,10.5,0.042,0.0405,0.0405,0.7738,4.05,77.38
09-Sep-21,DVL,288.8,287.45,0.0047,0.0383,0.0382,0.7298,3.82,72.98
09-Sep-21,DWARKESH,67.25,67.15,0.0015,0.038,0.0379,0.7241,3.79,72.41
09-Sep-21,DYNAMATECH,2847.65,2385,0.1773,0.0353,0.0374,0.7145,3.74,71.45
09-Sep-21,DYNPRO,562.15,574.45,-0.0216,0.0344,0.0344,0.6572,3.44,65.72
09-Sep-21,EASEMYTRIP,512.6,510.1,0.0049,0.0301,0.03,0.5731,3,57.31
09-Sep-21,EASTSILK,3.8,3.65,0.0403,0.052,0.052,0.9935,5.2,99.35
09-Sep-21,EASUNREYRL,2.55,2.45,0.04,0.0397,0.0397,0.7585,3.97,75.85
09-Sep-21,EBANK,3910.01,3949,-0.0099,0.0305,0.0304,0.5808,3.04,58.08
09-Sep-21,EBBETF0423,1152.01,1151.99,0,0.0013,0.0013,0.0248,0.13,2.48
09-Sep-21,EBBETF0425,1070.35,1072.35,-0.0019,0.0015,0.0015,0.0287,0.15,2.87
09-Sep-21,EBBETF0430,1177.32,1176.1,0.001,0.0022,0.0022,0.042,0.22,4.2
09-Sep-21,EBBETF0431,1055.13,1055.3,-0.0002,0.0017,0.0017,0.0325,0.17,3.25
09-Sep-21,EBSL,10,10,0,0,0,0,0,0
09-Sep-21,ECLERX,2206.05,2203.05,0.0014,0.0304,0.0303,0.5789,3.03,57.89
09-Sep-21,EDELWEISS,81.3,81.3,0,0.0355,0.0354,0.6763,3.54,67.63
09-Sep-21,EDUCOMP,3,2.85,0.0513,0.0361,0.0362,0.6916,3.62,69.16
09-Sep-21,EICHERMOT,2818.2,2800,0.0065,0.0211,0.0211,0.4031,2.11,40.31
09-Sep-21,EIDPARRY,405.95,406.35,-0.001,0.028,0.0279,0.533,2.79,53.3
09-Sep-21,EIFL,10,10,0,0,0,0,0,0
09-Sep-21,EIHAHOTELS,327.3,315.8,0.0358,0.0274,0.0274,0.5235,2.74,52.35
09-Sep-21,EIHOTEL,107.05,106.05,0.0094,0.0243,0.0243,0.4643,2.43,46.43
09-Sep-21,EIMCOELECO,410.45,401.2,0.0228,0.0296,0.0296,0.5655,2.96,56.55
09-Sep-21,EKC,121.35,118.85,0.0208,0.0411,0.041,0.7833,4.1,78.33
09-Sep-21,ELECON,177.65,180.4,-0.0154,0.0418,0.0417,0.7967,4.17,79.67
09-Sep-21,ELECTCAST,39.85,38.7,0.0293,0.0321,0.0321,0.6133,3.21,61.33
09-Sep-21,ELECTHERM,127.15,126.4,0.0059,0.0388,0.0387,0.7394,3.87,73.94
09-Sep-21,ELGIEQUIP,200.9,203,-0.0104,0.0258,0.0258,0.4929,2.58,49.29
09-Sep-21,ELGIRUBCO,39.6,39.2,0.0102,0.0401,0.04,0.7642,4,76.42
09-Sep-21,ELLORA,10,10,0,0,0,0,0,0
09-Sep-21,EMAMILTD,595.75,581.85,0.0236,0.0221,0.0222,0.4241,2.22,42.41
09-Sep-21,EMAMIPAP,166.9,168.9,-0.0119,0.0403,0.0402,0.768,4.02,76.8
09-Sep-21,EMAMIREAL,69.8,71,-0.017,0.0365,0.0365,0.6973,3.65,69.73
09-Sep-21,EMBASSY,370.17,374.73,-0.0122,0.015,0.0149,0.2847,1.49,28.47
09-Sep-21,EMCO,1.9,1.95,-0.026,0.066,0.0659,1.259,6.59,125.9
09-Sep-21,EMKAY,118.3,118.8,-0.0042,0.0397,0.0396,0.7566,3.96,75.66
09-Sep-21,EMMBI,102.5,103.2,-0.0068,0.0349,0.0349,0.6668,3.49,66.68
09-Sep-21,EMRALD,447,447,0,0,0,0,0,0
09-Sep-21,ENDURANCE,1598.9,1601.2,-0.0014,0.0219,0.0219,0.4184,2.19,41.84
09-Sep-21,ENERGYDEV,9.55,9.4,0.0158,0.0349,0.0348,0.6649,3.48,66.49
09-Sep-21,ENGINERSIN,71.8,72,-0.0028,0.0211,0.021,0.4012,2.1,40.12
09-Sep-21,ENIL,208,217,-0.0424,0.0298,0.0299,0.5712,2.99,57.12
09-Sep-21,EPL,238.15,237.75,0.0017,0.0249,0.0248,0.4738,2.48,47.38
09-Sep-21,EQ30,401.67,407.74,-0.015,0.02,0.0199,0.3802,1.99,38.02
09-Sep-21,EQUITAS,123.95,125.55,-0.0128,0.0353,0.0352,0.6725,3.52,67.25
09-Sep-21,EQUITASBNK,60.05,58.75,0.0219,0.0248,0.0247,0.4719,2.47,47.19
09-Sep-21,ERIS,767.25,770.15,-0.0038,0.0195,0.0195,0.3725,1.95,37.25
09-Sep-21,EROSMEDIA,17.1,17.45,-0.0203,0.0383,0.0382,0.7298,3.82,72.98
09-Sep-21,ESABINDIA,2185.6,2116.75,0.032,0.0252,0.0253,0.4834,2.53,48.34
09-Sep-21,ESCORTS,1376,1383.25,-0.0053,0.0243,0.0243,0.4643,2.43,46.43
09-Sep-21,ESSARSHPNG,9.95,10.1,-0.015,0.036,0.0359,0.6859,3.59,68.59
09-Sep-21,ESTER,137.2,137.2,0,0.0334,0.0333,0.6362,3.33,63.62
09-Sep-21,EVEREADY,326.3,327.1,-0.0024,0.0305,0.0304,0.5808,3.04,58.08
09-Sep-21,EVERESTIND,441,442.65,-0.0037,0.0312,0.0312,0.5961,3.12,59.61
